"cv.at","click.id","user.id","campaign.id"
"2015-04-30 05:57:10",563770,145567,"Campaign097"
"2015-04-30 15:02:48",1601277,89477,"Campaign040"
"2015-04-30 23:02:03",2149102,52368,"Campaign131"
"2015-04-30 20:23:35",1900004,83646,"Campaign065"
"2015-04-30 21:53:01",2807676,34966,"Campaign068"
"2015-04-30 21:53:01",2807676,114552,"Campaign068"
"2015-04-30 20:34:19",2210177,69458,"Campaign052"
"2015-04-30 12:11:10",3348047,148062,"Campaign010"
"2015-04-30 04:58:54",1380168,96790,"Campaign023"
"2015-04-30 01:53:24",3479754,82072,"Campaign015"
"2015-04-30 08:46:12",890901,165204,"Campaign131"
"2015-04-30 21:09:10",2356123,153987,"Campaign082"
"2015-04-30 02:19:09",185273,137826,"Campaign057"
"2015-04-30 17:07:33",1879465,137826,"Campaign057"
"2015-04-30 20:26:45",2470768,117933,"Campaign090"
"2015-04-30 22:50:42",3056028,165836,"Campaign071"
"2015-04-30 01:26:22",3024729,152397,"Campaign126"
"2015-04-30 21:10:29",1214661,89156,"Campaign116"
"2015-04-30 08:16:16",835372,114189,"Campaign011"
"2015-04-30 19:12:45",2156178,119194,"Campaign131"
"2015-04-30 11:43:17",927081,72391,"Campaign115"
"2015-04-30 11:43:17",3391572,72391,"Campaign115"
"2015-04-30 21:01:31",2571830,100848,"Campaign131"
"2015-04-30 19:04:05",2216356,86485,"Campaign078"
"2015-04-30 15:01:13",1812688,138375,"Campaign108"
"2015-04-30 16:49:12",1801790,24096,"Campaign011"
"2015-04-30 23:48:26",1711839,66953,"Campaign038"
"2015-04-30 14:16:45",1509063,155403,"Campaign002"
"2015-04-30 22:37:56",2972794,146168,"Campaign090"
"2015-04-30 22:56:51",2973376,146168,"Campaign090"
"2015-04-30 16:55:44",1843918,40041,"Campaign115"
"2015-04-30 16:55:44",1843918,85838,"Campaign115"
"2015-04-30 08:34:18",1958735,109747,"Campaign027"
"2015-04-30 20:40:53",2494605,36125,"Campaign019"
"2015-04-30 20:08:42",2404505,100536,"Campaign116"
"2015-04-30 00:08:55",3648272,39272,"Campaign027"
"2015-04-30 15:16:19",1626183,112895,"Campaign088"
"2015-04-30 16:45:14",1167015,82841,"Campaign024"
"2015-04-30 20:44:54",1043694,148788,"Campaign025"
"2015-04-30 17:34:25",1947315,20872,"Campaign025"
"2015-04-30 17:49:25",1991434,20872,"Campaign014"
"2015-04-30 19:33:54",1446068,47389,"Campaign075"
"2015-04-30 20:03:25",1689719,12194,"Campaign010"
"2015-04-30 00:44:30",141558,159003,"Campaign003"
"2015-04-30 23:34:21",3258317,98438,"Campaign131"
"2015-04-30 16:05:36",1733854,67263,"Campaign115"
"2015-04-30 20:59:24",2567290,141487,"Campaign024"
"2015-04-30 13:24:53",1405182,53015,"Campaign029"
"2015-04-30 19:53:10",1681734,138542,"Campaign133"
"2015-04-30 18:26:43",1433488,98376,"Campaign043"
"2015-04-30 14:21:05",1877008,116774,"Campaign116"
"2015-04-30 23:17:20",543534,85862,"Campaign032"
"2015-04-30 22:01:35",1762783,137948,"Campaign025"
"2015-04-30 22:26:07",161650,84288,"Campaign012"
"2015-04-30 13:06:35",1286768,140417,"Campaign131"
"2015-04-30 23:05:43",3110606,114764,"Campaign096"
"2015-04-30 19:28:22",2285405,69887,"Campaign025"
"2015-04-30 20:39:10",2061177,126462,"Campaign005"
"2015-04-30 20:30:45",2266738,135577,"Campaign010"
"2015-04-30 22:57:05",2936494,110481,"Campaign090"
"2015-04-30 21:54:56",2280326,101868,"Campaign010"
"2015-04-30 14:37:17",1548765,143262,"Campaign132"
"2015-04-30 21:17:17",2368429,85015,"Campaign103"
"2015-04-30 21:37:27",2750515,85015,"Campaign103"
"2015-04-30 09:51:05",870012,91980,"Campaign047"
"2015-04-30 19:18:25",2254176,141986,"Campaign028"
"2015-04-30 16:09:15",1746559,120985,"Campaign003"
"2015-04-30 12:46:36",3954881,126127,"Campaign124"
"2015-04-30 18:08:51",1974454,12330,"Campaign027"
"2015-04-30 02:18:15",2658890,154530,"Campaign082"
"2015-04-30 07:54:38",155448,119661,"Campaign063"
"2015-04-30 00:28:19",83769,15703,"Campaign103"
"2015-04-30 02:34:07",373973,15703,"Campaign103"
"2015-04-30 19:05:02",1333334,76015,"Campaign008"
"2015-04-30 18:16:18",2063198,52413,"Campaign103"
"2015-04-30 23:21:53",3102383,18730,"Campaign090"
"2015-04-30 22:49:19",1591258,101157,"Campaign131"
"2015-04-30 21:35:46",2744038,73129,"Campaign027"
"2015-04-30 18:06:10",2205926,62005,"Campaign112"
"2015-04-30 23:34:18",3255303,107517,"Campaign103"
"2015-04-30 09:37:12",980981,153417,"Campaign052"
"2015-04-30 05:13:12",522413,158048,"Campaign040"
"2015-04-30 17:05:11",2053169,5618,"Campaign095"
"2015-04-30 22:26:31",892195,27946,"Campaign030"
"2015-04-30 05:41:31",3558226,119616,"Campaign012"
"2015-04-30 19:08:43",2230924,39155,"Campaign027"
"2015-04-30 12:53:55",1340936,164823,"Campaign068"
"2015-04-30 15:49:11",1147363,60384,"Campaign076"
"2015-04-30 03:16:09",423493,146106,"Campaign056"
"2015-04-30 21:49:03",2683246,81246,"Campaign123"
"2015-04-30 06:46:35",643407,45148,"Campaign121"
"2015-04-30 15:37:28",1630392,24548,"Campaign103"
"2015-04-30 15:10:22",1616905,13678,"Campaign103"
"2015-04-30 19:24:44",2225968,10019,"Campaign027"
"2015-04-30 16:00:29",273920,133551,"Campaign032"
"2015-04-30 11:55:26",1210425,151980,"Campaign103"
"2015-04-30 09:58:18",1012397,55437,"Campaign131"
"2015-04-30 17:09:02",1876121,17684,"Campaign115"
"2015-04-30 23:04:23",3123381,136387,"Campaign052"
"2015-04-30 22:50:09",2982918,52108,"Campaign090"
"2015-04-30 19:12:48",2054773,14117,"Campaign027"
"2015-04-30 11:32:31",2502064,44896,"Campaign050"
"2015-04-30 23:50:51",3237992,23267,"Campaign090"
"2015-04-30 19:20:39",2264158,135069,"Campaign027"
"2015-04-30 22:27:04",2843347,36237,"Campaign065"
"2015-04-30 23:33:36",2587092,61748,"Campaign090"
"2015-04-30 15:05:00",2232275,22746,"Campaign037"
"2015-04-30 15:05:00",2232275,36600,"Campaign037"
"2015-04-30 00:34:24",57284,16347,"Campaign079"
"2015-04-30 15:41:38",1677184,57202,"Campaign027"
"2015-04-30 03:51:34",3284713,9662,"Campaign042"
"2015-04-30 09:31:40",289566,129066,"Campaign002"
"2015-04-30 15:34:16",1579372,62782,"Campaign131"
"2015-04-30 20:52:27",2557871,46677,"Campaign025"
"2015-04-30 22:31:23",2980592,127729,"Campaign080"
"2015-04-30 01:39:48",3466353,59585,"Campaign045"
"2015-04-30 00:07:32",14209,17745,"Campaign103"
"2015-04-30 09:31:09",968219,17745,"Campaign103"
"2015-04-30 10:22:16",1055832,23609,"Campaign047"
"2015-04-30 13:13:20",1378600,23609,"Campaign047"
"2015-04-30 13:37:24",1430147,23609,"Campaign047"
"2015-04-30 16:28:26",1788268,23609,"Campaign047"
"2015-04-30 15:39:41",1469920,74687,"Campaign097"
"2015-04-30 14:47:13",1557425,136301,"Campaign044"
"2015-04-30 16:54:27",3833915,21038,"Campaign103"
"2015-04-30 19:58:16",2380287,35922,"Campaign040"
"2015-04-30 00:15:44",49852,162276,"Campaign010"
"2015-04-30 13:11:10",2725973,10623,"Campaign100"
"2015-04-30 22:53:22",3078148,37654,"Campaign108"
"2015-04-30 00:25:14",1779660,11208,"Campaign075"
"2015-04-30 17:31:18",1925808,4066,"Campaign090"
"2015-04-30 16:10:11",689669,74472,"Campaign044"
"2015-04-30 16:09:16",3774368,139023,"Campaign080"
"2015-04-30 23:21:08",2841878,73292,"Campaign115"
"2015-04-30 14:30:23",1531067,107041,"Campaign040"
"2015-04-30 09:41:31",984211,36381,"Campaign002"
"2015-04-30 17:32:31",1786166,140359,"Campaign053"
"2015-04-30 22:27:41",2874017,12839,"Campaign090"
"2015-04-30 02:44:38",48375,163846,"Campaign098"
"2015-04-30 02:31:08",372115,123635,"Campaign106"
"2015-04-30 20:19:22",2445812,82093,"Campaign011"
"2015-04-30 17:49:52",2101961,119658,"Campaign055"
"2015-04-30 21:09:33",2638216,31416,"Campaign014"
"2015-04-30 08:35:42",2030837,2306,"Campaign097"
"2015-04-30 05:29:49",1510312,25412,"Campaign107"
"2015-04-30 10:46:34",1711063,81947,"Campaign131"
"2015-04-30 11:06:08",1114603,124636,"Campaign123"
"2015-04-30 16:50:56",1820777,59242,"Campaign132"
"2015-04-30 16:35:46",1806085,82536,"Campaign128"
"2015-04-30 22:05:26",2460805,56846,"Campaign098"
"2015-04-30 16:52:14",1717011,165405,"Campaign131"
"2015-04-30 18:01:19",1983181,165405,"Campaign131"
"2015-04-30 23:25:41",3171285,47453,"Campaign131"
"2015-04-30 18:17:52",560049,92747,"Campaign044"
"2015-04-30 16:06:29",1488695,81241,"Campaign024"
"2015-04-30 04:32:16",2620908,30305,"Campaign101"
"2015-04-30 18:18:31",1919980,22391,"Campaign131"
"2015-04-30 22:16:05",2806017,156005,"Campaign027"
"2015-04-30 14:17:14",2407549,6688,"Campaign073"
"2015-04-30 14:17:14",2407549,134161,"Campaign073"
"2015-04-30 12:22:28",3562070,120310,"Campaign010"
"2015-04-30 17:10:23",2517287,43247,"Campaign075"
"2015-04-30 17:01:11",1842365,121891,"Campaign001"
"2015-04-30 19:37:11",2114944,30325,"Campaign027"
"2015-04-30 23:48:20",3234118,117957,"Campaign090"
"2015-04-30 08:25:16",856121,116456,"Campaign025"
"2015-04-30 08:28:17",856929,116456,"Campaign014"
"2015-04-30 15:02:52",1494262,139952,"Campaign131"
"2015-04-30 21:12:17",2113998,67178,"Campaign053"
"2015-04-30 01:04:27",4186938,74156,"Campaign038"
"2015-04-30 00:17:21",3352077,165778,"Campaign126"
"2015-04-30 00:41:49",479137,66178,"Campaign098"
"2015-04-30 21:37:36",2234703,39730,"Campaign091"
"2015-04-30 09:16:11",946586,14472,"Campaign014"
"2015-04-30 09:37:16",980154,14472,"Campaign025"
"2015-04-30 09:58:17",1013167,14472,"Campaign014"
"2015-04-30 11:02:22",991772,14472,"Campaign014"
"2015-04-30 12:13:17",1245284,14472,"Campaign025"
"2015-04-30 17:37:28",1957423,14472,"Campaign072"
"2015-04-30 17:37:32",1957603,14472,"Campaign014"
"2015-04-30 19:40:26",2317135,14472,"Campaign072"
"2015-04-30 18:39:17",3583269,19044,"Campaign021"
"2015-04-30 17:20:57",1830641,154325,"Campaign132"
"2015-04-30 08:43:09",889906,125783,"Campaign115"
"2015-04-30 03:13:48",2837005,54938,"Campaign116"
"2015-04-30 13:07:01",1335777,119850,"Campaign068"
"2015-04-30 17:59:32",3761559,75158,"Campaign021"
"2015-04-30 07:41:43",750822,162569,"Campaign092"
"2015-04-30 03:52:33",460867,109241,"Campaign005"
"2015-04-30 13:17:41",1386946,153095,"Campaign097"
"2015-04-30 19:07:23",2212920,23774,"Campaign027"
"2015-04-30 22:59:38",3100494,96641,"Campaign124"
"2015-04-30 01:42:56",2818428,64420,"Campaign065"
"2015-04-30 19:50:31",2483262,112086,"Campaign048"
"2015-04-30 08:49:15",900124,134737,"Campaign103"
"2015-04-30 21:10:31",2633330,134737,"Campaign103"
"2015-04-30 22:43:19",3025261,134737,"Campaign103"
"2015-04-30 13:56:22",4260628,52411,"Campaign116"
"2015-04-30 01:47:02",112986,54063,"Campaign077"
"2015-04-30 17:22:26",1524779,159132,"Campaign103"
"2015-04-30 04:25:07",486224,132272,"Campaign098"
"2015-04-30 16:37:29",1808826,132272,"Campaign108"
"2015-04-30 11:25:53",1163671,24680,"Campaign027"
"2015-04-30 21:37:48",2695727,107530,"Campaign121"
"2015-04-30 13:09:26",1732916,119677,"Campaign012"
"2015-04-30 21:08:51",2534267,18492,"Campaign027"
"2015-04-30 20:08:24",2376557,71429,"Campaign027"
"2015-04-30 22:25:04",2711228,159912,"Campaign103"
"2015-04-30 20:09:13",2299508,112780,"Campaign027"
"2015-04-30 15:16:08",1615298,160364,"Campaign126"
"2015-04-30 05:12:58",522416,138796,"Campaign098"
"2015-04-30 18:48:05",3848083,87002,"Campaign064"
"2015-04-30 13:10:17",1375900,66792,"Campaign052"
"2015-04-30 16:09:13",2062234,6073,"Campaign132"
"2015-04-30 23:16:20",3172298,38212,"Campaign088"
"2015-04-30 00:21:19",1735647,139985,"Campaign045"
"2015-04-30 21:25:34",2694961,7789,"Campaign019"
"2015-04-30 10:19:19",1052567,150760,"Campaign014"
"2015-04-30 04:03:32",627582,99433,"Campaign001"
"2015-04-30 12:28:34",1806892,124501,"Campaign040"
"2015-05-01 22:00:52",2880184,7268,"Campaign069"
"2015-05-01 10:31:33",2249230,153388,"Campaign027"
"2015-05-01 21:53:43",1691541,134701,"Campaign096"
"2015-05-01 12:12:26",2289911,102552,"Campaign031"
"2015-05-01 23:16:19",3411187,135812,"Campaign012"
"2015-05-01 12:32:10",1252525,81209,"Campaign027"
"2015-05-01 18:09:27",2141680,67138,"Campaign052"
"2015-05-01 04:40:53",492735,112316,"Campaign132"
"2015-05-01 23:40:13",2022815,165133,"Campaign114"
"2015-05-01 22:39:43",3248299,168617,"Campaign108"
"2015-05-01 03:00:49",437665,33321,"Campaign054"
"2015-05-01 15:22:21",1485723,161746,"Campaign062"
"2015-05-01 01:16:10",3243616,130624,"Campaign024"
"2015-05-01 14:49:43",1711370,62054,"Campaign027"
"2015-05-01 10:31:18",2033073,105912,"Campaign014"
"2015-05-01 11:37:10",1294880,132222,"Campaign058"
"2015-05-01 19:44:33",2436480,76830,"Campaign027"
"2015-05-01 21:02:42",2698159,37659,"Campaign090"
"2015-05-01 22:22:52",3173199,130223,"Campaign103"
"2015-05-01 06:34:42",3332394,54124,"Campaign010"
"2015-05-01 11:52:22",2351015,149648,"Campaign027"
"2015-05-01 18:43:33",2317651,36357,"Campaign116"
"2015-05-01 16:16:18",716629,137627,"Campaign027"
"2015-05-01 11:47:48",1288127,72950,"Campaign027"
"2015-05-01 01:03:01",2158521,155176,"Campaign010"
"2015-05-01 19:21:50",2196744,45730,"Campaign126"
"2015-05-01 12:49:30",1456485,169459,"Campaign103"
"2015-05-01 13:04:31",1492799,169459,"Campaign103"
"2015-05-01 14:50:09",902685,169437,"Campaign090"
"2015-05-01 17:27:53",2053913,49075,"Campaign103"
"2015-05-01 18:03:00",2122008,49075,"Campaign103"
"2015-05-01 18:08:26",2135365,49075,"Campaign103"
"2015-05-01 18:16:17",2080545,49075,"Campaign103"
"2015-05-01 18:29:27",2125352,49075,"Campaign103"
"2015-05-01 18:28:02",2269807,100571,"Campaign116"
"2015-05-01 16:16:25",3243087,93855,"Campaign015"
"2015-05-01 19:00:38",2363757,164864,"Campaign116"
"2015-05-01 15:52:21",1858773,49335,"Campaign020"
"2015-05-01 08:18:19",1605539,19279,"Campaign024"
"2015-05-01 04:13:07",511770,85549,"Campaign011"
"2015-05-01 09:53:52",3077814,128377,"Campaign027"
"2015-05-01 11:57:43",1316721,128377,"Campaign027"
"2015-05-01 12:28:18",1386067,128377,"Campaign027"
"2015-05-01 14:16:58",934719,58475,"Campaign121"
"2015-05-01 18:45:53",2276710,154209,"Campaign121"
"2015-05-01 17:32:23",2001356,69953,"Campaign131"
"2015-05-01 21:03:44",2803281,147112,"Campaign015"
"2015-05-01 02:26:29",387871,53254,"Campaign053"
"2015-05-01 10:53:50",2025331,146934,"Campaign090"
"2015-05-01 22:38:00",3226509,146934,"Campaign090"
"2015-05-01 01:52:02",293240,134866,"Campaign050"
"2015-05-01 08:46:15",970321,2213,"Campaign103"
"2015-05-01 08:46:16",976573,2213,"Campaign103"
"2015-05-01 22:55:26",2317701,75742,"Campaign090"
"2015-05-01 11:13:48",2766426,123963,"Campaign082"
"2015-05-01 10:23:30",1130679,151173,"Campaign027"
"2015-05-01 19:35:14",2287301,151173,"Campaign027"
"2015-05-01 04:04:07",504648,109318,"Campaign132"
"2015-05-01 04:10:10",509507,109318,"Campaign016"
"2015-05-01 23:18:29",2931243,136771,"Campaign090"
"2015-05-01 17:24:02",3264373,146959,"Campaign040"
"2015-05-01 17:24:02",2037559,146959,"Campaign014"
"2015-05-01 08:28:28",2960935,137319,"Campaign090"
"2015-05-01 22:47:08",1591324,76996,"Campaign012"
"2015-05-01 21:37:54",2905048,141796,"Campaign095"
"2015-05-01 07:32:03",3143659,118459,"Campaign127"
"2015-05-01 21:20:00",923099,138364,"Campaign127"
"2015-05-01 18:28:46",2697905,136477,"Campaign027"
"2015-05-01 10:46:10",957518,98481,"Campaign027"
"2015-05-01 12:56:57",1133487,160866,"Campaign027"
"2015-05-01 02:29:15",1568869,11278,"Campaign018"
"2015-05-01 12:21:38",1097796,25669,"Campaign100"
"2015-05-01 17:03:41",1486836,110737,"Campaign010"
"2015-05-01 16:56:48",2007233,144410,"Campaign126"
"2015-05-01 20:46:07",127535,40285,"Campaign090"
"2015-05-01 12:45:41",4025153,33297,"Campaign043"
"2015-05-01 20:37:24",2709464,52018,"Campaign131"
"2015-05-01 09:09:01",3360761,157773,"Campaign027"
"2015-05-01 14:55:06",1965925,93999,"Campaign010"
"2015-05-01 12:45:03",3870597,27850,"Campaign040"
"2015-05-01 18:28:42",3298788,120605,"Campaign091"
"2015-05-01 12:33:18",1377591,30456,"Campaign027"
"2015-05-01 18:03:16",2192637,5918,"Campaign090"
"2015-05-01 22:36:31",1569439,62088,"Campaign112"
"2015-05-01 15:37:20",1824223,125397,"Campaign064"
"2015-05-01 18:22:43",2253660,7041,"Campaign116"
"2015-05-01 17:37:39",1963469,10361,"Campaign010"
"2015-05-01 17:53:04",1564802,1199,"Campaign038"
"2015-05-01 16:50:14",1974150,86281,"Campaign116"
"2015-05-01 19:52:02",2404581,90776,"Campaign095"
"2015-05-01 16:52:22",2003306,130847,"Campaign103"
"2015-05-01 20:18:19",2590168,110128,"Campaign027"
"2015-05-01 12:38:08",727710,89200,"Campaign027"
"2015-05-01 13:13:32",1513156,30127,"Campaign103"
"2015-05-01 21:55:27",3057102,30127,"Campaign103"
"2015-05-01 22:06:07",2811419,157404,"Campaign081"
"2015-05-01 23:02:24",1810534,68079,"Campaign021"
"2015-05-01 00:15:57",2818642,102019,"Campaign027"
"2015-05-01 21:21:50",2890995,96179,"Campaign077"
"2015-05-01 22:12:22",792757,81682,"Campaign027"
"2015-05-01 15:59:59",779005,92223,"Campaign045"
"2015-05-01 10:21:37",1116598,91561,"Campaign027"
"2015-05-01 13:58:43",1603746,43661,"Campaign049"
"2015-05-01 14:34:43",479769,166951,"Campaign024"
"2015-05-01 19:00:48",715884,133289,"Campaign090"
"2015-05-01 19:33:30",2404216,133289,"Campaign027"
"2015-05-01 20:57:28",1674307,69949,"Campaign091"
"2015-05-01 06:10:19",631483,115966,"Campaign131"
"2015-05-01 12:29:03",1344047,136981,"Campaign010"
"2015-05-01 22:17:15",2420455,113219,"Campaign027"
"2015-05-01 20:17:16",13271,68302,"Campaign090"
"2015-05-01 19:28:24",1979897,64331,"Campaign100"
"2015-05-01 22:40:09",3147341,71981,"Campaign103"
"2015-05-01 00:52:23",236356,10553,"Campaign132"
"2015-05-01 01:27:10",3316470,20918,"Campaign090"
"2015-05-01 15:07:29",454063,20918,"Campaign090"
"2015-05-01 21:34:25",2955687,50948,"Campaign011"
"2015-05-01 23:36:48",651494,104225,"Campaign133"
"2015-05-01 12:46:32",1391143,32821,"Campaign027"
"2015-05-01 21:19:59",2411771,32821,"Campaign027"
"2015-05-01 08:51:57",973349,24359,"Campaign096"
"2015-05-01 18:37:10",2296486,148034,"Campaign126"
"2015-05-01 21:44:24",3005450,133601,"Campaign025"
"2015-05-01 22:52:31",2551064,96106,"Campaign061"
"2015-05-01 07:18:27",2898652,32849,"Campaign090"
"2015-05-01 01:46:19",202058,168290,"Campaign002"
"2015-05-01 06:50:41",1963159,102661,"Campaign001"
"2015-05-01 21:38:20",2977782,162010,"Campaign131"
"2015-05-01 08:23:01",775245,153476,"Campaign090"
"2015-05-01 20:41:16",2968798,152502,"Campaign027"
"2015-05-01 21:36:56",2970948,18273,"Campaign090"
"2015-05-01 14:06:12",1196832,138911,"Campaign112"
"2015-05-01 22:06:49",3046299,145561,"Campaign131"
"2015-05-01 01:31:17",239172,89211,"Campaign131"
"2015-05-01 04:43:09",536739,126157,"Campaign047"
"2015-05-01 05:16:09",565975,126157,"Campaign047"
"2015-05-01 18:06:35",2057827,126157,"Campaign047"
"2015-05-01 21:48:17",1739493,103367,"Campaign054"
"2015-05-01 13:02:15",3273527,4509,"Campaign027"
"2015-05-01 20:24:54",2535382,126338,"Campaign090"
"2015-05-01 18:09:42",2209416,41671,"Campaign027"
"2015-05-01 22:24:09",2468395,14183,"Campaign025"
"2015-05-01 22:45:58",2890787,56728,"Campaign027"
"2015-05-01 23:04:01",3303262,52830,"Campaign014"
"2015-05-01 21:31:24",2906192,22226,"Campaign103"
"2015-05-01 17:19:18",2070389,149694,"Campaign103"
"2015-05-01 18:21:30",2096031,149694,"Campaign103"
"2015-05-01 01:26:19",1263456,34323,"Campaign087"
"2015-05-01 20:38:27",2695886,25143,"Campaign121"
"2015-05-01 00:35:45",81997,90568,"Campaign090"
"2015-05-01 18:22:50",231853,41545,"Campaign014"
"2015-05-01 15:22:31",1647684,3251,"Campaign025"
"2015-05-01 01:15:55",366607,137110,"Campaign121"
"2015-05-01 23:47:47",1774438,166426,"Campaign020"
"2015-05-01 12:13:54",2502576,19835,"Campaign121"
"2015-05-01 10:50:08",12373,33739,"Campaign012"
"2015-05-01 07:36:18",566810,1897,"Campaign116"
"2015-05-01 11:25:19",3206048,161383,"Campaign077"
"2015-05-01 15:37:21",1820471,72391,"Campaign115"
"2015-05-01 15:37:38",875659,72391,"Campaign115"
"2015-05-01 23:46:20",3540291,117170,"Campaign120"
"2015-05-01 00:04:59",3082653,137558,"Campaign103"
"2015-05-01 02:30:02",3272362,129182,"Campaign033"
"2015-05-01 02:32:27",1384213,98712,"Campaign011"
"2015-05-01 17:32:28",277359,41072,"Campaign065"
"2015-05-01 19:35:30",2120204,47320,"Campaign112"
"2015-05-01 21:34:49",2878299,47320,"Campaign112"
"2015-05-01 18:42:53",642761,17676,"Campaign090"
"2015-05-01 21:12:50",2688441,17676,"Campaign027"
"2015-05-01 21:38:19",1343462,43882,"Campaign131"
"2015-05-01 18:29:26",2274232,65655,"Campaign047"
"2015-05-01 18:44:03",1800012,25049,"Campaign010"
"2015-05-01 00:24:09",3360896,16125,"Campaign027"
"2015-05-01 07:03:17",2810414,110879,"Campaign027"
"2015-05-01 18:49:32",2926438,93637,"Campaign132"
"2015-05-01 16:01:52",2118030,154385,"Campaign115"
"2015-05-01 11:09:39",1173642,57051,"Campaign027"
"2015-05-01 02:19:06",1096561,127543,"Campaign011"
"2015-05-01 10:22:02",1144425,53467,"Campaign027"
"2015-05-01 12:34:26",1418536,51445,"Campaign103"
"2015-05-01 07:09:37",3532666,7327,"Campaign025"
"2015-05-01 20:59:03",2791743,138624,"Campaign080"
"2015-05-01 01:54:44",332531,140260,"Campaign027"
"2015-05-01 09:10:58",843744,20872,"Campaign014"
"2015-05-01 20:58:25",2795249,20872,"Campaign014"
"2015-05-01 17:53:33",2139246,7159,"Campaign112"
"2015-05-01 18:34:18",2269948,7159,"Campaign112"
"2015-05-01 12:17:40",2368316,127643,"Campaign027"
"2015-05-01 22:34:09",324956,16825,"Campaign019"
"2015-05-01 22:37:10",3177530,130191,"Campaign020"
"2015-05-01 08:39:57",957370,149111,"Campaign090"
"2015-05-01 18:28:36",3364502,149614,"Campaign005"
"2015-05-01 23:31:43",3479668,1957,"Campaign020"
"2015-05-01 21:13:47",2869517,124161,"Campaign080"
"2015-05-01 23:39:41",3476655,46072,"Campaign132"
"2015-05-01 06:50:09",2269577,1212,"Campaign025"
"2015-05-01 20:55:15",1924327,167544,"Campaign057"
"2015-05-01 23:02:15",3061122,51163,"Campaign128"
"2015-05-01 22:50:22",3289885,74142,"Campaign062"
"2015-05-01 18:41:08",2309912,168023,"Campaign116"
"2015-05-01 19:08:20",715906,60945,"Campaign038"
"2015-05-01 19:36:12",733468,52120,"Campaign027"
"2015-05-01 01:20:05",135,137948,"Campaign014"
"2015-05-01 06:56:40",571865,71558,"Campaign131"
"2015-05-01 18:11:57",2192685,61408,"Campaign049"
"2015-05-01 01:05:50",180819,84288,"Campaign001"
"2015-05-01 01:06:37",134853,84288,"Campaign001"
"2015-05-01 19:13:03",2400107,134925,"Campaign097"
"2015-05-01 22:03:49",1023847,25063,"Campaign082"
"2015-05-01 22:31:31",2993910,133129,"Campaign106"
"2015-05-01 02:58:09",309078,65728,"Campaign131"
"2015-05-01 02:58:09",309078,84293,"Campaign131"
"2015-05-01 16:00:01",806072,30947,"Campaign038"
"2015-05-01 13:54:23",1688442,151303,"Campaign043"
"2015-05-01 02:30:14",394896,27888,"Campaign002"
"2015-05-01 19:25:29",2317970,85015,"Campaign103"
"2015-05-01 21:31:00",2445427,89596,"Campaign132"
"2015-05-01 18:02:50",2132452,91980,"Campaign047"
"2015-05-01 18:43:18",2162605,91980,"Campaign047"
"2015-05-01 02:26:41",347994,34614,"Campaign114"
"2015-05-01 23:32:27",3473868,57250,"Campaign090"
"2015-05-01 08:02:50",684269,45122,"Campaign027"
"2015-05-01 09:13:59",985016,45122,"Campaign090"
"2015-05-01 22:40:38",631674,28831,"Campaign073"
"2015-05-01 00:25:01",2575051,122655,"Campaign078"
"2015-05-01 07:00:31",715485,165018,"Campaign090"
"2015-05-01 18:27:51",2269267,124999,"Campaign116"
"2015-05-01 19:25:24",2442881,34000,"Campaign131"
"2015-05-01 21:15:45",2396041,47687,"Campaign098"
"2015-05-01 21:35:08",2081704,6929,"Campaign096"
"2015-05-01 10:37:16",1171751,18730,"Campaign027"
"2015-05-01 21:14:05",2870173,74143,"Campaign114"
"2015-05-01 21:16:50",2878876,74143,"Campaign081"
"2015-05-01 19:39:54",2230498,19793,"Campaign014"
"2015-05-01 13:36:38",1658155,79640,"Campaign075"
"2015-05-01 00:29:36",90027,79739,"Campaign002"
"2015-05-01 13:18:58",1850065,71666,"Campaign014"
"2015-05-01 07:56:33",809205,74761,"Campaign079"
"2015-05-01 16:16:14",1759904,164196,"Campaign010"
"2015-05-01 19:39:17",2359693,68943,"Campaign055"
"2015-05-01 02:52:18",413267,134663,"Campaign129"
"2015-05-01 21:58:23",1503087,32152,"Campaign103"
"2015-05-01 22:10:25",3119964,1059,"Campaign057"
"2015-05-01 13:00:48",1380795,48161,"Campaign010"
"2015-05-01 13:59:00",1607775,129856,"Campaign126"
"2015-05-01 00:16:25",52464,107517,"Campaign103"
"2015-05-01 20:24:43",3246055,15919,"Campaign057"
"2015-05-01 19:36:29",2470088,153417,"Campaign052"
"2015-05-01 06:40:08",2797523,17487,"Campaign090"
"2015-05-01 17:04:41",2001155,145189,"Campaign025"
"2015-05-01 10:25:03",1119853,102494,"Campaign027"
"2015-05-01 11:16:10",1113204,102494,"Campaign090"
"2015-05-01 12:41:06",1412975,102494,"Campaign090"
"2015-05-01 13:08:10",1474152,102494,"Campaign090"
"2015-05-01 17:43:04",1646781,120370,"Campaign081"
"2015-05-01 18:36:10",2657734,120370,"Campaign020"
"2015-05-01 17:07:29",2038363,34024,"Campaign055"
"2015-05-01 02:14:31",1323159,48647,"Campaign011"
"2015-05-01 18:38:28",2039396,21585,"Campaign062"
"2015-05-01 18:38:25",2301788,20974,"Campaign116"
"2015-05-01 03:56:33",483416,2237,"Campaign027"
"2015-05-01 17:30:57",1012762,39066,"Campaign094"
"2015-05-01 21:04:25",2815389,62046,"Campaign098"
"2015-05-01 19:32:32",2256879,9744,"Campaign112"
"2015-05-01 07:25:25",788957,90013,"Campaign131"
